648,648,Muthaiga,,ACTIVE
1635,1635,Muthambi,,ACTIVE
760,760,Mutithi,,ACTIVE
549,549,Mutitu,,ACTIVE
550,550,Mutomo,,ACTIVE
672,672,Mutomo Gatundu,,ACTIVE
1193,1193,Mutomolo,,ACTIVE
1049,1049,Mutuate,,ACTIVE
949,949,Mutunduri,,ACTIVE
1090,1090,Muyayi,,ACTIVE
790,790,Mwakitau,,ACTIVE
987,987,Mwala,,ACTIVE
788,788,Mwatate,,ACTIVE
770,770,Mweiga,,ACTIVE
1403,1403,Mwembe,,ACTIVE
1172,1172,Mwembe Tayari,,ACTIVE
1155,1155,Mwibale,,ACTIVE
1591,1591,Mwibona,,ACTIVE
1636,1636,Mwimbi,,ACTIVE
972,972,Mwingi,,ACTIVE
1261,1261,Mwiyala,,ACTIVE
1037,1037,Naari,,ACTIVE
1627,1627,Nabiswa,,ACTIVE
1133,1133,Nabuyole,,ACTIVE
1486,1486,Naibei,,ACTIVE
576,576,Nairobi East,,ACTIVE
577,577,Nairobi North,,ACTIVE
578,578,Nairobi West,,ACTIVE
652,652,Nairobi West,,ACTIVE
1091,1091,Nairumbi,,ACTIVE
773,773,Nairutia,,ACTIVE
1145,1145,Naitiri,,ACTIVE
1533,1533,Naivasha,,ACTIVE
1535,1535,Nakuru,,ACTIVE
1102,1102,Nalondo,,ACTIVE
1562,1562,Namanga,,ACTIVE
1106,1106,Namangofulo,,ACTIVE
1122,1122,Nambalayi,,ACTIVE
1466,1466,Nandi Hills,,ACTIVE
1188,1188,Nandolia,,ACTIVE
1139,1139,Nangili,,ACTIVE
1098,1098,Nanilama,,ACTIVE
1162,1162,Nanyuki,,ACTIVE
1549,1549,Narok,,ACTIVE
1551,1551,Narok Township,,ACTIVE
778,778,Narumoru,,ACTIVE
1528,1528,Narumoru Town,,ACTIVE
1240,1240,Nasira,,ACTIVE
1555,1555,Ndagani,,ACTIVE
721,721,Ndakaini,,ACTIVE
1147,1147,Ndalu,,ACTIVE
700,700,Ndarugo,,ACTIVE
707,707,Ndenderu,,ACTIVE
581,581,Ndhiwa,,ACTIVE
1313,1313,Ndigwa,,ACTIVE
748,748,Ndima,,ACTIVE
1302,1302,Ndori,,ACTIVE
682,682,Ndumberi ,,ACTIVE
710,710,Ndumbuini,,ACTIVE
1537,1537,Ndundori,,ACTIVE
815,815,Ndunyu,,ACTIVE
789,789,Ngambwa,,ACTIVE
642,642,Ngara,,ACTIVE
1524,1524,Ngarua,,ACTIVE
1622,1622,Ngenyilel,,ACTIVE
1600,1600,Ngeria,,ACTIVE
1499,1499,Nginyang,,ACTIVE
1322,1322,Ngiya,,ACTIVE
977,977,Ngomeni,,ACTIVE
819,819,Ngong,,ACTIVE
761,761,Nguka,,ACTIVE
974,974,Nguni,,ACTIVE
1577,1577,Ngurumani,,ACTIVE
1041,1041,Ngusishi,,ACTIVE
976,976,Ngutani,,ACTIVE
1140,1140,Ngwelo,,ACTIVE
1546,1546,Njambini,,ACTIVE
630,630,Njiru,,ACTIVE
1539,1539,Njoro,,ACTIVE
1086,1086,Nkondi,,ACTIVE
1057,1057,Nkubu,,ACTIVE
1021,1021,North Horr,,ACTIVE
591,591,North Masaba,,ACTIVE
1065,1065,Ntharene,,ACTIVE
958,958,Nthawa,,ACTIVE
1436,1436,Ntimaru,,ACTIVE
1040,1040,Ntirimiti,,ACTIVE
1035,1035,Ntugi,,ACTIVE
991,991,Nunguni,,ACTIVE
975,975,Nuu,,ACTIVE
1417,1417,Nyabigege,,ACTIVE
1435,1435,Nyabohanze,,ACTIVE
1420,1420,Nyacheki,,ACTIVE
1415,1415,Nyachenge,,ACTIVE
1318,1318,Nyadorera,,ACTIVE
1367,1367,Nyahera,,ACTIVE
1530,1530,Nyahururu,,ACTIVE
595,595,Nyakach,,ACTIVE
1405,1405,Nyakoe,,ACTIVE
1372,1372,Nyakwere,,ACTIVE
1361,1361,Nyalenda,,ACTIVE
903,903,Nyali ,,ACTIVE
592,592,Nyamache,,ACTIVE
1432,1432,Nyamaharaga,,ACTIVE
1389,1389,Nyamarambe,,ACTIVE
1358,1358,Nyamasaria,,ACTIVE
606,606,Nyamira,,ACTIVE
1429,1429,Nyamtiro,,ACTIVE
1401,1401,Nyanchwa,,ACTIVE
527,527,Nyandarua Central,,ACTIVE
528,528,Nyandarua North,,ACTIVE
529,529,Nyandarua South,,ACTIVE
530,530,Nyandarua West,,ACTIVE
596,596,Nyando,,ACTIVE
1421,1421,Nyangusu,,ACTIVE
1329,1329,Nyangweso,,ACTIVE
1451,1451,Nyansiongo,,ACTIVE
1390,1390,Nyaramba,,ACTIVE
600,600,Nyatike,,ACTIVE
532,532,Nyeri East,,ACTIVE
783,783,Nyeri Town,,ACTIVE
1307,1307,Nyilima,,ACTIVE
1316,1316,Nyiya,,ACTIVE
995,995,Nzaui,,ACTIVE
561,561,Nzaui,,ACTIVE
1156,1156,Nzoia,,ACTIVE
1003,1003,Nzombe,,ACTIVE
1012,1012,Obbu,,ACTIVE
1011,1011,Odda,,ACTIVE
1232,1232,Ogalo,,ACTIVE
1388,1388,Ogembo,,ACTIVE
1341,1341,Ogongo,,ACTIVE
1382,1382,Ojola,,ACTIVE
1448,1448,Okenge,,ACTIVE
1336,1336,Okok,,ACTIVE
1330,1330,Olare,,ACTIVE
1548,1548,Ol Jororok,,ACTIVE
1547,1547,Ol Kalou,,ACTIVE
1552,1552,Ololunga,,ACTIVE
1566,1566,Oloolotikoshi,,ACTIVE
1574,1574,Oltepesi,,ACTIVE
1583,1583,Ongata Rongai,,ACTIVE
1378,1378,Ontonglo,,ACTIVE
1443,1443,Opapo,,ACTIVE
1447,1447,Otati,,ACTIVE
813,813,Othaya,,ACTIVE
653,653,Otiende ,,ACTIVE
1489,1489,Outspan,,ACTIVE
1306,1306,Oyude,,ACTIVE
1351,1351,Oyugis,,ACTIVE
643,643,Pangani,,ACTIVE
1369,1369,Pap Onditi,,ACTIVE
647,647,Parklands,,ACTIVE
1384,1384,Paw Akuche,,ACTIVE
756,756,Pia,,ACTIVE
1488,1488,Pioneer,,ACTIVE
1175,1175,Portreitz,,ACTIVE
1208,1208,Port Victoria,,ACTIVE
927,927,Rabai,,ACTIVE
1357,1357,Rabuor,,ACTIVE
1603,1603,Racecourse,,ACTIVE
583,583,Rachuonyo North,,ACTIVE
584,584,Rachuonyo South,,ACTIVE
1312,1312,Ragengni,,ACTIVE
850,850,Ramu,,ACTIVE
774,774,Ramuria,,ACTIVE
1440,1440,Ranen,,ACTIVE
1326,1326,Rangala,,ACTIVE
1333,1333,Rangwe,,ACTIVE
1441,1441,Rapogi,,ACTIVE
609,609,Rarieda,,ACTIVE
1340,1340,Ratanga,,ACTIVE
1177,1177,Refinery,,ACTIVE
1345,1345,Remba,,ACTIVE
964,964,Riakanaumakima,,ACTIVE
1365,1365,Riat,,ACTIVE
1352,1352,Ringa,,ACTIVE
1392,1392,Riosiri,,ACTIVE
660,660,Riruta,,ACTIVE
1332,1332,Rodi,,ACTIVE
1569,1569,Rombo,,ACTIVE
601,601,Rongo,,ACTIVE
1511,1511,Roret,,ACTIVE
637,637,Roysambu,,ACTIVE
687,687,Ruaka,,ACTIVE
638,638,Ruaraka,,ACTIVE
1052,1052,Ruiri,,ACTIVE
697,697,Ruiru,,ACTIVE
1522,1522,Rumuruti,,ACTIVE
644,644,Runda,,ACTIVE
939,939,Runyenjes,,ACTIVE
784,784,Ruringu,,ACTIVE
1344,1344,Rusinga,,ACTIVE
1119,1119,Sabana,,ACTIVE
735,735,SabaSaba,,ACTIVE
1253,1253,Sabatia Junction,,ACTIVE
1287,1287,Sabatia Town,,ACTIVE
764,764,Sagana,,ACTIVE
920,920,Samburu,,ACTIVE
1396,1396,Sameta,,ACTIVE
1158,1158,Sangalo,,ACTIVE
1455,1455,Sanganyi,,ACTIVE
1198,1198,Sango,,ACTIVE
862,862,Sankuri,,ACTIVE
1321,1321,Sawagongo,,ACTIVE
1169,1169,Sega,,ACTIVE
1328,1328,Sega Siaya,,ACTIVE
1615,1615,Segero Barsombe,,ACTIVE
1288,1288,Serem,,ACTIVE
1609,1609,Sergoit,,ACTIVE
1289,1289,Shamakhokho,,ACTIVE
906,906,Shanzu,,ACTIVE
911,911,Shelly Beach,,ACTIVE
1245,1245,Shianda,,ACTIVE
1248,1248,Shibale,,ACTIVE
912,912,Shika Adabu,,ACTIVE
1148,1148,Shikhendu,,ACTIVE
1166,1166,Shimanzi,,ACTIVE
919,919,Shimoni,,ACTIVE
1280,1280,Shinyalu,,ACTIVE
956,956,Siakago,,ACTIVE
610,610,Siaya,,ACTIVE
1325,1325,Sidindi,,ACTIVE
1268,1268,Sigalagala,,ACTIVE
1269,1269,Sigalagala junction,,ACTIVE
1153,1153,Sigalame,,ACTIVE
705,705,Sigona,,ACTIVE
1491,1491,Sigor,,ACTIVE
1504,1504,Sigor in Bomet,,ACTIVE
1108,1108,Sikata,,ACTIVE
1628,1628,Sikhendu,,ACTIVE
1353,1353,Sikri,,ACTIVE
1105,1105,Sikusi,,ACTIVE
1601,1601,Simat Kapseret,,ACTIVE
1343,1343,Sindo,,ACTIVE
1219,1219,Sio Port,,ACTIVE
1134,1134,Sipala,,ACTIVE
1523,1523,Sipili,,ACTIVE
1099,1099,Sirare,,ACTIVE
1629,1629,Sirende,,ACTIVE
1529,1529,Sirima,,ACTIVE
1195,1195,Sirisia,,ACTIVE
1186,1186,Siritanyi,,ACTIVE
1127,1127,Sitikho,,ACTIVE
1215,1215,Sofia,,ACTIVE
913,913,Soko Mjinga,,ACTIVE
1009,1009,Sololo,,ACTIVE
1373,1373,Sondu,,ACTIVE
1472,1472,Songhor,,ACTIVE
1438,1438,Sori,,ACTIVE
1513,1513,Sosiot,,ACTIVE
1505,1505,Sotik,,ACTIVE
627,627,South B,,ACTIVE
657,657,South C,,ACTIVE
1616,1616,soy,,ACTIVE
639,639,Starehe,,ACTIVE
582,582,Suba,,ACTIVE
1027,1027,Subuiga,,ACTIVE
1544,1544,Subukia,,ACTIVE
1190,1190,Sudi,,ACTIVE
1418,1418,Suneka,,ACTIVE
1550,1550,Suswa,,ACTIVE
1393,1393,Tabaka,,ACTIVE
543,543,Taita,,ACTIVE
848,848,Takaba,,ACTIVE
930,930,Takaungu,,ACTIVE
544,544,Tana Delta,,ACTIVE
1241,1241,Tanga Kona,,ACTIVE
1623,1623,Tapsagoi,,ACTIVE
1604,1604,Tarakwa,,ACTIVE
1428,1428,Taranganya,,ACTIVE
889,889,Tarasaa,,ACTIVE
822,822,Tarbaj,,ACTIVE
921,921,Taru,,ACTIVE
791,791,Taveta,,ACTIVE
1610,1610,Tembelio,,ACTIVE
1095,1095,Teremi,,ACTIVE
1117,1117,Tete,,ACTIVE
932,932,Tezo,,ACTIVE
575,575,Tharaka North,,ACTIVE
703,703,Thika,,ACTIVE
1053,1053,Thimangiri,,ACTIVE
573,573,Tigania East,,ACTIVE
574,574,Tigania West,,ACTIVE
1033,1033,Timau,,ACTIVE
1470,1470,Tinderet,,ACTIVE
1578,1578,Tinga,,ACTIVE
1237,1237,Tingolo,,ACTIVE
1118,1118,T Junction,,ACTIVE
867,867,Tokajo,,ACTIVE
694,694,Toll,,ACTIVE
1144,1144,Tongaren,,ACTIVE
616,616,Trans Mara,,ACTIVE
1004,1004,Tseikuru,,ACTIVE
1170,1170,Tudor,,ACTIVE
1200,1200,Tulienge,,ACTIVE
1605,1605,Tulwet Chuiyat,,ACTIVE
1015,1015,Turbi,,ACTIVE
1593,1593,Uasin Gishu,,ACTIVE
1327,1327,Ugunja,,ACTIVE
973,973,Ukasi,,ACTIVE
916,916,Ukunda,,ACTIVE
1064,1064,Ukuu,,ACTIVE
1315,1315,Ukwala,,ACTIVE
631,631,Umoja,,ACTIVE
716,716,Uplands,,ACTIVE
1023,1023,Uran,,ACTIVE
602,602,Uriri,,ACTIVE
1081,1081,Urru,,ACTIVE
1305,1305,Usenge,,ACTIVE
905,905,Utange,,ACTIVE
709,709,Uthiru,,ACTIVE
918,918,Vanga,,ACTIVE
1298,1298,Vihiga Centre,,ACTIVE
935,935,Vipingo,,ACTIVE
801,801,Voi,,ACTIVE
1320,1320,Wagai,,ACTIVE
970,970,Waita,,ACTIVE
1630,1630,Waitaluk,,ACTIVE
661,661,Waithaka,,ACTIVE
842,842,Wajir Bor,,ACTIVE
827,827,Wajir Township,,ACTIVE
804,804,Wamagana,,ACTIVE
1459,1459,Wamba,,ACTIVE
762,762,Wamumu,,ACTIVE
708,708,Wangige,,ACTIVE
759,759,Wanguru,,ACTIVE
854,854,Wargadud,,ACTIVE
879,879,Watamu,,ACTIVE
772,772,Watuka,,ACTIVE
1111,1111,Webuye,,ACTIVE
1592,1592,Wemilabi,,ACTIVE
1580,1580,Wenje,,ACTIVE
793,793,Werugha,,ACTIVE
1266,1266,West Kenya,,ACTIVE
579,579,Westlands,,ACTIVE
664,664,Westlands,,ACTIVE
656,656,Wilson airport,,ACTIVE
702,702,Witeithie,,ACTIVE
887,887,Witu,,ACTIVE
655,655,Woodley,,ACTIVE
990,990,Wote,,ACTIVE
792,792,Wundanyi Town,,ACTIVE
1323,1323,Yala,,ACTIVE
1138,1138,Yalusi,,ACTIVE
1617,1617,Ziwa,,ACTIVE
1173,1173,Ziwani,,ACTIVE
